x,y,z
45.726,53.742004,123.10801
45.196003,53.83,123.176
45.474003,53.486004,123.176
66.938,34.908,38.116
46.048,53.864002,122.98
45.572002,54.224003,122.968
45.684002,54.218002,122.91
46.126003,53.912003,122.882
54.174004,48.332,111.75201
65.748,39.226,21.906
65.892006,39.234,21.556002
61.996002,24.494001,70.8
61.88,24.532001,71.244
61.816,24.426,71.244
61.800003,24.490002,71.496
61.640003,24.35,71.774
16.914001,21.392,195.36401
66.894005,39.256,19.472
67.024,39.256,19.468
66.778,39.31,19.43
44.272003,50.480003,141.95601
37.198,13.574,110.288
29.808,56.620003,106.342
19.452002,36.344,13.836
12.580001,14.754001,207.382
12.532001,14.85,207.19601
65.212006,36.546,60.374004
65.172005,36.686,59.958004
65.028,36.664,60.194004
65.310005,36.600002,60.068005
66.472,39.142002,20.712002
20.216002,50.848003,77.522
42.552002,64.892006,2.5180001
20.964,39.318,24.982
15.048,34.308002,42.616
15.384001,33.814003,43.134003
35.986,53.554,94.356
35.958,53.472004,94.11001
35.690002,53.570004,94.178
3.4720001,32.522003,107.88801
35.710003,53.344,93.600006
51.050003,43.440002,93.714005
50.838,43.598003,93.744
64.05,32.898003,19.622002
39.294003,9.826,97.628006
39.45,9.884001,98.170006
38.998,9.688001,97.72201
39.044003,9.704,97.594
39.276,9.8,98.01
55.802002,25.848001,0.1
55.724003,25.624,0.08800001
30.846,17.074001,91.592
30.734001,17.050001,91.884
18.364,35.620003,187.18001
55.794003,25.156002,0.082
55.72,24.692001,0.078
55.88,25.558,0.128
55.896004,25.324001,0.108
37.81,19.182001,114.98401
57.198,18.384,7.662
28.044,19.552,185.882
55.334003,55.550003,2.7580001
16.414001,8.4800005,209.47002
64.764,32.388,7.484
57.162003,19.068,7.7040005
56.888004,18.838001,7.668
14.938001,42.374,71.718
18.434,21.122002,212.97601
63.72,32.626003,6.734
9.316,23.684002,205.86801
9.514001,23.368002,205.81201
28.028002,26.898,201.654
47.078003,55.958004,110.84801
46.862003,55.996002,110.810005
46.862003,55.932003,110.90201
46.592003,55.898003,110.868004
36.362003,13.910001,109.992004
36.126003,13.898001,109.87
35.61,13.746,109.37601
31.022001,17.098001,94.26401
30.770002,17.114,93.32201
31.206001,18.362001,69.156006
9.732,44.796,124.144005
50.988003,19.560001,109.684006
51.008003,19.908,109.65201
51.012,19.812,109.664
51.114002,19.894001,109.712006
25.678001,14.498001,109.434006
26.286001,14.704,109.744
67.524,31.974,36.836002
22.724,19.504002,92.134
23.444,19.880001,91.456
23.222002,19.652,91.928
30.338001,9.838,190.856
30.728,10.028001,190.87201
45.99,44.094,55.898003
45.866,44.158,55.336002
25.302002,31.750002,47.648003
25.444002,31.640001,48.11
58.252003,25.674002,67.15401
11.42,37.682003,58.516003
11.454,37.188004,58.714005
11.330001,37.58,58.518
66.142006,39.65,20.806002
66.416,39.732002,20.028002
66.07,39.714,21.210001
11.528001,41.166,57.774002
11.948001,41.31,58.524002
31.086002,11.35,190.326
19.54,34.632,11.580001
19.460001,34.29,11.4800005
52.786003,41.156002,71.858
53.050003,41.182003,71.898
53.234,41.242,71.810005
55.620003,34.510002,118.256004
55.552002,34.59,118.36001
55.568,34.304,118.15001
37.566,15.214001,53.954002
52.248,42.788002,58.532
54.500004,39.2,77.824005
54.486004,39.140003,78.08401
59.790005,24.646002,70.66
21.024,19.138,79.61
21.204,19.036001,79.942
12.76,16.954,206.382
9.668,24.452002,210.12001
32.818,11.920001,199.15001
32.934002,11.702001,199.35802
32.716003,11.690001,199.06601
32.684002,11.802001,198.962
32.638,11.862,198.81401
34.166,30.044,24.54
34.582,29.114002,25.158
42.54,23.186,158.692
33.486,21.862001,206.20201
33.824,21.448002,206.05801
33.542,21.758001,206.134
33.61,21.714,206.24
10.740001,28.61,80.642006
10.658001,28.538002,80.736
42.09,47.45,81.420006
41.822002,47.620003,81.838005
49.47,29.932001,122.142006
49.458004,30.072,122.19201
33.892002,30.598001,24.286001
32.104,17.300001,190.58
31.882002,17.928001,190.686
48.408,29.368002,177.578
48.528004,29.454,177.45601
48.776,29.696001,177.03801
57.304,20.902,12.912001
3.21,41.276,108.594
31.604002,6.886,204.966
31.900002,19.37,61.540005
31.672,19.162,61.994003
31.480001,19.050001,62.186005
41.266003,57.286003,118.07201
41.09,57.120003,117.838005
41.106003,57.286003,118.090004
42.086002,57.334003,118.13601
27.404001,31.926,33.464
27.832,31.460001,33.86
13.036,33.318,183.55801
12.72,33.06,183.42801
68.130005,28.908,14.584001
68.04,28.954,15.002001
68.152,28.946001,15.050001
11.316001,27.596,65.192
11.458,27.454,65.236
11.406,27.526001,65.342
50.464,42.440002,86.58401
50.440002,42.848003,87.08401
50.544003,42.550003,87.006004
32.532,19.308,49.948
32.882,19.37,50.4
32.816,19.348001,50.896004
32.966003,19.376001,50.870003
68.566,28.862001,14.606001
68.340004,28.892002,14.808001
69.148,28.838001,14.136001
0.020000001,50.048004,6.144
0.004,50.038002,5.616
0.028,49.83,6.1780005
16.984001,16.648,106.712006
45.498,55.102,111.396
45.374,55.312004,111.686005
51.044003,26.072,14.102
51.608,25.618002,14.346001
51.570004,25.542002,14.27
50.410004,35.940002,173.95001
19.498001,35.264,188.134
19.400002,35.398003,188.044
19.336,35.406002,188.11801
33.378002,7.9280005,195.074
25.492,7.2760005,211.48201
25.692001,7.464,211.466
54.648003,38.38,81.096
25.098001,53.144,13.5060005
25.52,53.028004,14.156001
26.696001,16.566,187.354
27.282001,16.626001,187.31201
27.838001,16.566,187.25401
27.586,16.436,187.214
18.572,42.032,26.996002
19.648,32.878002,192.52
11.714001,26.194002,203.28201
11.438001,26.136002,203.47401
64.89,26.998001,59.098003
64.802,27.174002,59.122
64.828,26.960001,59.376003
18.85,41.926003,26.416
19.04,41.598003,26.708002
18.022001,5.616,202.41801
17.508001,8.248,199.36401
68.062004,26.070002,10.106001
68.216,26.256,10.31
9.592,33.602,61.636
28.686,33.412003,191.712
39.732002,53.47,91.188
12.39,42.352,53.778004
38.964,15.666,55.106003
39.218002,15.098001,55.88
39.120003,15.266001,55.852
52.306004,13.688001,97.774
52.172,13.686001,97.97201
51.814003,13.314001,97.884
52.778004,14.18,97.802
60.958004,17.336,45.574
60.962,17.378,45.934002
60.852,16.968,45.796
49.678,16.982,109.98801
35.126003,49.674004,178.90201
34.834003,49.578003,179.07
10.238001,24.076,90.33
10.34,23.904001,90.422005
39.822002,51.772003,88.670006
39.622,51.160004,87.69601
49.170002,16.564001,109.674
17.788,30.730001,9.466001
40.122,20.906,45.918003
64.024,40.034,7.1780005
23.920002,54.090004,119.55
64.468,30.118002,58.162003
64.476006,29.960001,58.210003
64.428,30.45,57.918003
64.686005,30.210001,57.550003
21.69,16.638,111.532005
21.232,16.650002,111.30801
22.380001,16.54,111.83
22.002,16.374,111.646
53.660004,45.4,122.00201
53.784004,45.146004,121.976006
53.692,45.186,122.004005
53.712,45.024002,122.00201
44.386,26.568,120.588005
44.244003,26.348001,120.54001
9.278001,33.396,62.006004
9.410001,33.216003,61.992004
59.860004,32.02,3.7120001
9.790001,25.272001,210.00601
37.476,26.268002,30.132002
18.432001,27.762001,195.41
18.536001,27.786001,195.606
51.754,48.972004,120.22001
26.616001,51.888004,122.98601
60.516003,27.276001,53.512
60.540005,27.310001,53.032
30.616001,8.874001,193.31601
30.108002,8.818001,193.40001
37.772003,62.812004,8.998
37.356003,62.784004,9.066
37.616,62.702003,9.348001
30.268002,55.102,93.47
30.038002,55.076004,93.43001
30.088001,55.096004,93.72
24.712002,36.004,28.824001
24.804,36.036003,28.900002
24.786001,36.132,28.920002
47.792004,16.732,110.19601
47.72,16.728,110.12
35.764,10.738001,67.852005
44.062,27.470001,154.91801
24.240002,4.6340003,202.018
24.812,4.736,201.88802
24.37,4.782,201.83002
42.252003,7.2860003,62.968002
42.61,6.6480002,63.526005
12.222,41.404003,167.14201
12.092001,41.192,166.86
15.416,41.822002,177.914
15.660001,41.676003,178.53001
29.920002,32.168003,191.412
29.406002,31.582,191.56001
32.63,53.044003,156.86401
32.988003,53.216003,155.772
32.964,53.156002,156.83601
32.948,53.114002,157.78001
22.962002,20.902,7.6540003
3.9640002,42.828003,114.228004
3.9960003,42.746002,114.38801
59.65,26.656002,55.802002
59.754,26.550001,56.968002
59.654003,26.522001,56.944004
26.140001,51.502003,125.15401
26.210001,51.498,125.200005
36.272003,56.702003,110.254005
35.88,56.634003,110.26201
24.016,7.5260005,211.91
33.870003,11.706,202.272
33.818,11.428,202.45601
25.602001,16.716002,0.19600001
44.79,43.864002,63.186005
11.372001,42.356003,84.45801
11.636001,42.390003,83.776
11.27,42.140003,84.39001
31.19,24.802002,135.87401
30.596,24.568,135.946
31.018002,24.756,135.98401
21.382002,21.12,116.378006
20.908,21.082,116.356
21.242,21.138,116.69601
16.186,16.078001,108.812004
16.402,15.986001,108.75201
16.294,15.970001,108.522
11.812,10.478001,7.1640005
47.208004,62.464005,0.31800002
18.548,18.678001,98.826004
5.7440004,47.274002,114.350006
5.6720004,47.184002,114.214005
5.6860003,47.318,114.19401
42.872,13.716001,7.2820005
31.116001,30.304,9.794001
30.824001,30.498001,10.038
31.142002,30.106,9.654
28.216002,23.612001,177.26201
28.744001,23.548,176.77802
18.114,31.820002,189.246
55.526,35.554,103.50001
55.502003,35.734,103.036
22.276001,22.192001,79.68
5.3320003,24.748001,99.72
5.078,24.816002,99.69
61.332005,27.176,70.878006
25.532001,50.798004,158.08401
25.076002,50.724003,158.19
24.960001,50.760002,157.58
61.602,23.126001,17.886002
43.456,45.692,57.424004
43.678,45.4,58.516003
39.946003,8.954,65.842
40.174004,9.062,64.950005
27.300001,27.358002,202.854
33.542,25.594002,133.136
33.706,25.334002,132.972
34.260002,25.754002,133.06001
60.616,22.730001,18.002
60.682003,22.706001,17.844002
24.454,38.974003,25.508001
24.87,39.156002,25.438002
18.438002,42.776,25.448002
11.748,14.402,200.024
35.964,16.188002,51.736004
35.960003,16.17,52.344
36.146,15.860001,52.620003
21.302002,27.254002,57.718002
57.462,35.572002,82.26601
28.164001,14.540001,109.538
11.642,14.016001,200.20201
11.68,14.142,200.19601
48.254,17.206001,107.438
49.686,17.176,38.24
47.744003,16.944,107.144005
49.798004,33.574,167.67601
49.74,32.888,167.84601
49.820004,33.194,167.298
41.704002,49.226,87.810005
16.704,32.792,187.03601
16.050001,33.322002,186.26201
15.970001,33.02,186.292
29.856,17.34,62.478004
59.008003,15.224001,37.7
59.170002,15.278001,37.794003
59.018,14.922001,38.904003
59.116,14.902,39.302002
50.894,59.158,4.84
25.294,53.086002,49.86
24.882002,53.098003,49.608
25.074001,53.034004,49.586002
11.468,45.972004,98.036
4.59,28.428001,112.186005
30.020002,5.7320004,200.20801
30.392002,5.912,200.14201
51.278004,26.576002,16.720001
52.704002,25.128,17.140001
57.542004,28.112001,1.8840001
32.306,54.624004,111.244
46.592003,55.406002,112.924
15.832001,20.356,211.906
16.026001,20.262001,212.15201
16.182001,20.500002,212.02602
18.022001,48.260002,21.892
17.880001,47.786003,21.838001
17.828001,47.334003,21.822
41.858,11.454,100.534004
41.126003,11.120001,99.718
41.570004,11.454,100.48
16.396,17.54,99.94401
58.062004,27.180002,2.226
17.156,20.988,212.25002
16.894001,20.736,212.28201
14.842001,17.948,211.80602
14.918001,17.83,211.882
14.732,18.018002,211.70801
14.588,18.006,211.55202
14.780001,17.882,211.768
46.97,55.728004,113.90201
37.356003,23.838001,47.802002
64.956,33.736,55.106003
56.416004,34.946003,81.61201
22.410002,33.302002,195.17601
22.534,33.34,195.37201
22.522001,33.45,195.12001
22.764002,33.688,195.08401
22.632002,33.620003,194.99
54.174004,41.814003,108.58201
54.084003,41.986004,108.328
54.104004,42.04,108.538
54.344,41.864002,109.04401
57.548004,36.224003,80.782005
57.660004,36.314003,80.632
57.544003,36.452003,80.312004
57.578003,36.506,80.164
5.0740004,25.836,107.398
5.4700003,25.492,107.38801
5.9680004,24.522001,107.354004
22.712002,48.710003,73.302
45.298,51.496002,98.046005
51.272003,47.102,104.91801
50.952003,47.264004,103.868004
51.084003,47.224003,104.396
51.104004,47.112003,104.104004
39.752003,9.944,95.928
40.030003,9.790001,95.976006
39.940002,10.128,96.636
40.350002,10.216001,97.304
40.188004,9.862,96.350006
51.312004,18.130001,109.524
51.182003,18.254002,109.61201
50.882004,17.778002,109.424
44.226,52.284004,97.21001
39.836002,9.646001,95.350006
58.910004,56.354004,12.018001
58.448,56.264004,12.040001
32.922,11.578001,75.678
32.764,11.556001,75.30801
32.792,11.444,75.698006
51.118004,47.534,105.98801
51.234,47.324,105.816
16.386002,49.65,37.738003
56.480003,23.114,65.19
13.244,41.176003,40.68
13.22,41.664,40.574
13.228001,41.716003,40.796
31.710001,15.238001,90.922005
32.044003,15.434001,91.176
31.482002,15.066001,90.94401
29.016,56.622,99.788
8.09,24.496,97.78001
7.8420005,24.720001,97.80601
7.9140005,24.800001,97.76601
31.306002,14.902,91.03001
49.018,0.656,73.198006
49.318,0.55,73.40401
48.972004,0.46400002,73.798004
49.342003,0.754,72.798004
6.4900002,21.990002,107.938
6.7380004,22.026001,107.774
6.952,21.864,107.76401
6.5680003,22.916,107.466
28.806002,56.476,99.30801
47.238003,4.912,91.356
37.664,53.58,95.23601
61.094,18.026001,32.626003
6.992,21.726002,107.810005
47.264004,4.7200003,91.062004
46.944004,4.4160004,90.602005
67.616005,37.670002,44.068
67.630005,37.702003,43.530003
31.118002,51.882004,83.716
30.656002,51.848003,83.90401
53.868004,48.504,108.912
65.16801,30.128002,38.782
65.05801,30.202002,38.370003
65.18201,30.292002,38.402
65.274,30.412,38.414
65.236,30.170002,38.844
60.890003,29.094002,73.44601
60.688004,29.262001,73.842
30.146002,31.914001,23.362001
45.812,26.882002,26.968
45.086002,27.354002,26.784
46.11,26.500002,27.386002
65.408005,30.506,38.904003
6.0940003,38.442,90.338005
6.0140004,38.170002,90.286
5.676,36.964,90.380005
5.8980002,37.95,90.36
5.872,37.61,90.310005
12.722001,45.342003,51.280003
12.830001,45.438004,51.160004
66.41801,35.698,33.512
66.282005,35.620003,34.030003
65.990005,35.408,34.422
24.526001,21.800001,8.148001
54.548004,29.172,108.364006
54.696003,29.060001,108.592
31.95,9.764001,194.12401
44.562,47.186,36.582
56.966003,19.674002,21.43
57.186,19.374,21.762001
28.976002,19.026001,83.93201
3.7380002,29.496002,169.34601
36.174004,44.346,186.964
36.726,44.268,187.046
35.788002,44.034,187.22801
36.34,44.018,187.27
15.116001,10.582001,209.80402
15.036,10.4140005,209.70801
14.946001,10.438001,209.58202
37.570004,9.544001,73.472
47.294003,9.158,58.118004
16.922,23.244001,212.44402
45.670002,4.04,87.956
46.120003,4.19,87.97201
46.070004,4.11,88.22401
46.226,4.078,88.484
15.476001,10.602,210.25601
51.948,40.99,71.47
52.136,40.948,72.118004
51.968002,40.960003,71.796005
17.28,22.85,212.046
58.882004,51.478,26.480001
58.688004,51.692,26.130001
28.842001,25.134,8.516001
49.9,11.940001,98.146
58.04,21.17,13.458
39.444,16.916,58.976
39.522003,16.476,59.062004
38.636,57.33,103.812004
38.878002,57.280003,103.884
19.758001,18.490002,98.08201
57.852,21.126001,13.636001
58.018,21.150002,13.758
13.272,55.338,0.21800001
13.420001,55.444004,0.298
34.226,57.388004,102.62601
6.4560003,21.178001,109.82201
7.0220003,20.878,109.79401
41.684002,55.434002,113.16401
41.976,55.526,113.344
37.06,50.250004,81.32201
39.542004,16.126001,59.122
55.15,37.196003,0.344
55.082,37.34,0.264
33.546,16.93,197.55801
13.880001,12.346001,209.378
32.108,25.286001,203.188
35.022003,49.820004,75.87
12.404,12.372001,201.552
12.088,12.440001,201.59601
12.264001,12.212001,201.496
12.26,12.410001,201.544
34.9,58.04,25.02
34.876003,57.994003,25.250002
57.228004,37.920002,72.338005
51.652004,27.014002,117.62
30.254002,38.658,16.888
52.000004,14.872001,7.0280004
51.386,14.806001,7.0260005
50.870003,14.704,6.7560005
57.818005,31.480001,91.23601
57.732002,31.436,91.748
57.762,31.332,91.646
55.238003,10.672001,48.472004
56.748,43.538002,55.252003
56.782,43.63,54.796
56.796,43.452003,55.280003
56.9,43.342003,54.888004
49.472004,43.52,182.716
67.562004,32.32,32.444
67.706,32.442,31.904001
67.456,32.25,32.688
41.714,4.076,87.046005
41.050003,55.530003,125.07001
41.392002,55.230003,125.79001
41.434002,55.382004,125.04201
11.376,17.392,204.67201
37.132,21.114,117.67801
30.144001,14.492001,111.850006
33.95,33.43,29.138
39.532,26.87,134.522
39.45,26.960001,134.81201
52.196003,0.69000006,76.522
55.622,28.312002,102.12601
55.754,28.382002,101.81801
55.716003,28.526001,101.784004
19.606,25.404001,7.9100003
19.606,25.396002,7.7980003
45.666,56.29,114.48401
11.148001,15.358001,204.17401
68.064,35.778,45.238003
57.566,38.906002,110.91
57.638004,38.366,110.912
57.474003,39.214,110.83201
57.358,39.708,110.86001
42.128002,24.036001,36.248
41.856003,40.888,188.85
42.428,40.550003,189.02602
16.424002,45.378002,160.378
57.628002,38.218002,110.770004
50.262,14.766001,4.2580004
50.29,14.768001,4.958
49.756,14.736001,4.1480002
50.000004,14.734001,4.4100003
13.222001,37.558002,39.056004
12.986001,37.656002,39.176003
33.428,51.796,36.486
32.882,52.028004,36.25
32.940002,52.022003,36.75
32.522003,52.204002,36.79
13.242001,37.676003,38.764
13.028001,37.758003,38.762
12.266001,26.324001,202.89001
12.222,26.424002,202.93001
34.146,50.480003,42.784
59.362003,27.216002,62.156002
59.462,27.330002,61.946003
59.430004,27.340002,62.340004
59.346004,27.282001,62.532
33.43,23.552002,174.95801
33.56,23.356,174.466
32.940002,23.324001,174.628
12.186001,26.244001,202.884
12.052001,26.252,203.00002
24.216002,50.158,139.328
11.152,41.892002,66.840004
65.098,30.350002,37.986
12.258,26.248001,202.83801
12.312,26.448002,202.81001
21.480001,23.144001,73.86
21.838001,22.952002,74.678
21.602001,23.438002,73.552
21.806002,23.596,73.552
12.156,21.554,211.25002
23.806002,31.252,195.92801
12.326,26.320002,202.824
12.424001,26.36,202.714
12.434001,26.480001,202.61601
12.378,43.354004,51.354004
12.216001,42.876003,50.978
12.490001,43.506,51.658
43.870003,51.510002,157.828
44.622,51.072002,158.078
44.368004,51.182003,158.598
13.522,47.608,90.718
13.836,47.986004,90.93001
13.124001,12.544001,205.632
25.642002,16.494001,113.302
24.95,16.394001,113.00201
11.052001,21.602001,97.838005
23.904001,45.172,179.052
13.740001,41.248,159.856
13.338,40.65,160.442
44.870003,50.586002,26.832
44.376003,50.86,26.500002
28.968002,31.948002,50.608
29.126001,31.608002,51.702003
30.468002,15.876,69.758
30.54,15.798,70.490005
30.486002,15.728001,70.106
54.442,36.920002,119.16601
54.484,37.098003,118.892006
54.502003,37.408,118.77801
4.3100004,29.090002,107.55601
30.658,16.034,70.73
53.846,23.354002,105.73
25.828001,20.254002,91.55
25.732,19.75,91.442
25.838001,19.570002,91.784004
64.73801,34.424,63.498005
41.190002,26.184002,130.39801
40.958,25.986002,130.154
26.410002,34.546,41.826
26.522001,34.432003,42.252003
14.446001,17.794,211.434
14.540001,17.692001,211.56401
12.688001,37.636,140.576
12.704,37.208,140.58
46.368004,43.086002,68.996
45.978,43.312,69.038
46.72,14.51,3.2040002
57.802002,47.11,41.038002
57.812004,47.156002,40.804
57.612003,47.202003,41.054
18.174002,31.414001,190.33202
18.194,31.562002,189.64801
24.358002,14.924001,104.090004
59.958004,14.088,50.064003
46.774002,14.578001,2.8100002
47.108,14.76,2.444
47.252003,14.684001,2.8460002
31.954002,44.728,185.822
16.306002,50.97,41.602
16.558,51.186,41.518
32.618,21.472,201.496
32.668003,21.256,201.37001
41.998,7.142,64.392006
19.912,23.396002,71.8
20.18,23.28,72.184006
18.408,37.15,10.960001
18.210001,36.794003,10.728001
50.028004,31.766,174.45801
50.04,31.872002,174.11601
59.086002,39.798,49.652004
58.908,39.942,49.712
58.864002,39.890003,50.112003
57.822002,56.414,10.674001
58.206,56.552002,10.9140005
58.352,56.826004,10.362
53.890003,39.274002,82.788
51.302002,31.022001,120.06801
51.300003,30.920002,119.98601
21.02,28.544,200.27
21.044,28.526001,200.39801
62.748,32.564003,66.362
62.9,32.614002,66.268005
2.14,31.062002,109.158005
2.256,31.340002,108.98
21.708,20.986,214.716
33.566,33.232002,23.422
33.756,33.0,23.566002
29.576002,52.660004,133.108
10.048,25.128,85.3
10.122001,24.778002,85.774
9.942,25.168001,85.454
10.174001,25.072,85.23801
60.554005,43.374,32.368
44.600002,1.7220001,79.076004
30.412,7.3580003,194.712
30.970001,7.0720005,194.73201
31.286001,6.9020004,194.97401
31.616001,6.7200003,195.38802
62.390003,32.59,61.168003
9.698001,36.760002,7.4940004
53.050003,25.452002,114.962006
35.050003,57.662003,119.576004
35.120003,57.688004,119.672005
31.094002,7.0400004,195.264
31.382002,6.8480005,195.358
31.070002,7.044,195.45201
36.544003,26.258001,28.442001
58.588,21.18,14.446001
58.994003,21.116001,14.218
58.816,21.238,14.764001
64.03001,28.744001,42.082
30.236002,7.6040006,195.246
30.924002,7.1280003,194.98201
38.260002,11.368001,67.54
38.038002,11.678,67.454
14.900001,20.886002,173.154
14.448001,20.728,172.938
3.118,26.262001,167.75801
9.794001,45.248,99.29201
9.716001,45.030003,99.02801
38.688004,11.308001,66.656006
24.842001,17.544,113.728004
24.378,17.442001,113.58201
54.654003,40.602,109.674
54.670002,40.684002,109.73801
26.336,27.444002,204.55602
23.1,31.614002,14.104001
58.238003,11.200001,51.314003
42.604004,47.826004,77.206
34.368,63.58,0.624
10.080001,38.47,61.268
41.95,36.578003,189.6
42.93,35.864002,189.61801
51.262,33.66,177.804
51.390003,33.758003,178.03401
51.206,33.306,177.88802
42.282,47.780003,77.23
25.310001,19.592001,93.840004
33.096,18.534,59.13
11.2960005,16.662,204.59401
11.236,16.402,204.55402
11.302001,16.908,204.56601
41.746002,47.872,76.734
49.758003,14.716001,41.986004
14.400001,43.014004,63.854004
14.188001,42.97,64.048004
14.784,43.374,64.296005
14.524001,43.334003,64.504005
11.210001,15.886001,204.70001
11.162001,16.012001,204.58401
38.420002,57.296,22.312
32.958,28.918001,26.402
33.294003,29.018002,26.384
51.278004,43.274002,94.130005
51.352,43.166,93.920006
51.124,43.424004,94.114006
27.976002,53.08,125.79201
27.810001,52.872,126.158005
20.844002,20.09,112.218
20.6,20.03,112.20801
61.110004,24.426,73.416
60.886,24.426,73.954
28.104002,14.1,111.784004
28.424002,14.166,111.934006
28.878002,14.250001,112.11201
36.43,15.378,106.68001
36.194,15.740001,106.76601
36.140003,15.932001,106.76
14.35,16.220001,196.17201
34.076,14.782001,70.310005
18.08,26.976002,193.82
50.214,1.4580001,71.074005
41.320004,49.800003,88.406006
6.7760005,27.910002,113.546005
36.112003,48.79,57.694004
35.942,49.072002,58.124004
35.510002,18.454,45.446003
35.684002,18.212002,45.906002
14.782001,29.282001,63.508003
27.734001,55.648003,120.768005
28.434002,55.814003,105.316
14.982,29.038002,63.736004
47.198,16.126001,45.084003
48.032,15.032001,45.908
47.744003,15.222001,45.998
44.010002,56.042004,120.40401
67.334,35.544003,26.098001
67.528,35.382,25.682001
64.47,29.876001,51.064003
64.50201,29.768002,51.298004
64.450005,29.846,51.370003
36.382,12.688001,55.616
0.512,50.482002,3.3140001
61.268,35.766003,60.454002
61.328003,35.654003,60.732002
61.38,35.806004,60.258003
64.678,29.838001,50.594
64.602005,29.878002,50.588
64.512,29.904001,50.804
32.804,23.862001,65.554
32.602,23.750002,66.216
29.7,7.056,209.68001
31.138002,40.636,188.92601
20.824001,41.974003,17.984001
20.492,42.376003,18.038
15.774001,20.824001,94.496
15.834001,20.754002,94.622
15.802001,20.718,94.86001
14.568001,43.854004,139.20801
15.052001,44.278004,139.53601
14.5460005,43.97,138.89801
14.642001,43.756,139.628
15.06,44.182003,139.794
58.370003,42.996002,43.662003
58.56,43.198,41.920002
58.442,43.244003,42.61
58.510002,42.936,42.904003
11.398001,12.288,1.126
41.904003,16.866001,0.564
41.504,16.816,0.64000005
8.092,35.226,167.828
8.014,34.91,167.62401
7.9100003,34.912003,167.824
35.838,19.358002,47.238003
35.584003,19.408,47.180004
20.176,18.76,94.27801
20.358002,18.726002,93.96001
20.196001,18.686,94.30601
49.462,51.608,113.95801
49.568,51.788002,114.19601
50.004,51.414,114.186005
49.366,52.210003,114.494
14.530001,13.192,195.34601
14.3880005,13.094001,195.53801
20.028002,16.704,154.298
20.228,16.810001,154.406
20.328001,16.820002,154.498
47.882004,15.558001,7.3620005
48.882004,15.828001,7.352
49.946003,16.496,7.4020004
47.646004,33.624,146.19801
47.842003,33.942,146.324
47.848003,33.776,147.01201
48.092003,34.402,146.39
9.148001,20.286001,100.006004
9.658,19.966002,100.102005
9.654,19.906,99.880005
33.142002,11.478001,76.694
19.414001,7.6760006,211.49602
19.352001,7.5520005,211.42201
3.772,28.822,167.67601
3.9040003,28.944002,167.36601
38.016003,57.182003,23.918001
32.760002,23.626001,206.74802
18.648,16.068,153.76001
26.162,52.006004,68.864006
12.594001,12.182,205.17201
69.04401,37.082,15.766001
54.704002,34.0,112.71001
54.744003,33.824,112.616005
54.802002,34.298,112.65401
23.734001,14.924001,108.936005
23.720001,14.814001,108.90201
69.39001,37.582,14.660001
54.848003,34.006,112.55801
54.962,34.15,112.520004
20.374,21.474,154.11401
20.174002,21.572,154.134
19.956001,22.160002,154.09201
41.282,10.742001,55.698
26.454,22.888,151.75601
41.038002,47.478,41.088
40.876003,47.65,40.362003
14.646001,13.288001,153.44801
14.252001,13.368001,153.014
58.426003,25.788002,91.53001
12.214001,21.842001,91.332
12.358001,21.712002,91.76401
19.388,16.41,106.562004
31.566002,55.838,98.148
31.390001,55.916004,98.468
32.08,55.956,98.524
11.832001,22.168001,90.826004
12.048,21.968,91.20801
11.994,22.03,91.30601
12.710001,14.924001,157.19
55.772003,37.544003,113.412
42.498,31.960001,19.68
42.448,32.13,19.186
43.376003,31.456001,19.598001
41.894,32.350002,19.508001
13.428,56.110004,116.77601
13.508,56.286003,116.61001
19.092001,49.782,8.68
46.534,31.006002,127.198006
64.228004,25.644001,59.146004
64.44,25.718,58.960003
64.4,25.674002,59.564003
11.282001,18.660002,104.21001
11.396001,18.568,104.338005
50.192,49.08,122.296005
15.5720005,10.984,196.048
15.740001,10.702001,196.25401
15.514001,11.0060005,196.12401
15.314001,11.306001,195.854
46.670002,27.282001,11.968
59.944004,36.18,63.762005
17.198,17.852001,194.38802
16.784,17.712,194.69601
16.938002,17.602001,194.606
49.724003,43.206,171.64401
49.372,43.888,170.212
12.208,45.698,38.458
55.678,44.65,116.186005
13.454,18.468,197.92001
20.164001,57.33,117.28001
60.374004,17.858002,28.538002
60.184002,17.676,29.27
42.254,52.050003,137.098
44.660004,45.548,71.984
44.896004,45.462,72.324005
44.946003,45.04,71.748
44.732002,45.120003,71.28001
51.082,45.996002,124.30401
51.140003,46.146004,123.99801
14.076,14.996,195.75002
44.768,45.262,71.762
26.214,16.018002,215.01201
62.120003,24.622002,70.29
62.052002,24.670002,70.784004
62.052002,24.444,70.242004
68.94601,39.284,23.61
62.99,54.260002,9.616
63.058002,53.884003,9.584001
63.104004,53.686,9.652
19.272001,51.230003,24.304
19.438002,51.394,24.446001
19.17,51.288002,24.376001
19.374,51.472004,24.544
19.312,24.582,69.478004
19.526001,24.310001,70.012
19.396002,24.326,70.00201
19.276001,24.542002,69.562004
47.002003,15.706,0.126
5.202,25.866001,98.022
4.834,26.372002,98.106
13.614,42.286003,172.75002
13.080001,41.68,173.05801
25.900002,54.166004,112.382
25.934002,54.112003,112.134
28.092001,21.794,9.176001
27.952002,21.076,9.110001
28.168001,21.882002,9.058001
36.528,26.832,48.534004
20.396002,17.178001,99.26401
